Hip hop and nueva cancion as decolonial pedagogies of epistemic justice;"In this essay we describe our work as Chicana and Chicano Studies scholars teaching Latino Cultural Studies to majority students-of-color classrooms. In our courses we examine music as decolonial pedagogical praxis through the use of nueva cancion and hip-hop, both musical forms which have political roots and exemplify counterhegemonic movements against cultural imperialism in the U.S. and in Latin America. We begin with the premise that education is a political act and, as such, we draw from creative forms and styles that problematize what decolonial scholars call the colonial matrix of power in shaping the Latino subaltern experience (Mignolo, 1991, 2001; Quijano, 2000). Using music as a political and aesthetic expression against empire (Anzaldua, 2012; Sandoval, 2000; Perez, 1999), we argue that hip-hop and nueva cancion offer students possibilities to critique and delink from coloniality in their everyday lives. Committed to decoloniality as a political, epistemological, and spiritual project, we are intent on creating spaces that value transcultural understanding and solidarity between and across subaltern peoples of the Global North and the Global South, with particular attention to Chicanas and Chicanos and Latinas and Latinos in the U.S. and other peoples in the hemisphere. Musical forms like hip-hop and nueva cancion also provide ways to critically explore and engage in decolonial horizons that break silences, disrupt dominant narratives, and create a transformative consciousness among our students, particularly around issues of economic globalization, immigrant rights, cultural resistance, ethnic relations, poverty, and educational inequality in the Americas."
Does Schooling Increase or Reduce Social Inequality?;Does experience in school increase or reduce social inequality in skills? Sociologists have long debated this question. Drawing from the counterfactual account of causality, we propose that the impact of going to school on a given skill depends on the quality of the instructional regime a child will experience at school compared with the quality of the instructional regime the child would receive if not at school. Children vary in their benefit from new instruction, and current skill increases this benefit. We hypothesize that the expansion of free, universal schooling promotes social equality in part by equalizing access to school, but also because disadvantaged children benefit more from access. However, we predict that this equalizing effect will be more pronounced for younger children than for older children. To test these hypotheses, we review empirical evidence regarding the impact of (a) increasing access to universal kindergarten and preschool, (b) interrupting schooling with the summer recess, (c) extending the school day, and (d) extending years of compulsory schooling. We consider implications for the potential of school reform to reduce educational inequality.
I was made to feel very discriminated against as an anglo-saxon Grappling with pedagogies of change;Purpose - Critical discussion of the social conditions that shape educational thinking and practice is now embedded in accredited teacher education programmes. Beneath beliefs that critique of educational inequality is desirable, however, lie more problematic questions around critical pedagogies, ethics and power. Emotional investments can work to protect habituated ways of thinking, despite attempts to move students beyond their comfort zone. This strategic process can shift attitudes and promote intellectual and emotional growth, but can also produce defensive reactions. This paper, a self-study in relation to an incident in a tertiary education programme, examines how student feedback on content and pedagogy positions teachers and learners. The purpose of this paper is to frame and reframe ways in which learner feedback to critical approaches might be read. The argument examines, through dialogue, the potential of disruptive teaching approaches for recontextualising both learner and teacher response. Such exploration articulates particular tensions and challenges inherent in critical teacher education pedagogies. Design/methodology/approach - This is a reflective practitioner piece - involving journaling and the use of dialogue - to explore a critical incident. Findings - This is an exploratory piece - the authors explore the workings of tension in critical/poststructural pedagogical work. Originality/value - The deployment of dialogue as a method and as a way of presenting key issues is somewhat novel. The paper works through quite complex terrain in an accessible and reasonably clear fashion.
POVERTY AND CLASS BIAS IN SCHOOLS An Anti-Classist Agenda for Educators;In this chapter, I articulate a multilayered, anti-classist agenda for teachers, teacher educators, and K-12 educational policymakers. While locating the persistence of educational inequality in power differentials, I reject cultural-deficit rationales used to justify why low-income and working-class children so often fare badly in schools. Instead, I advocate for an asset-based approach founded on high expectations for working-class students, one that challenges damaging myths and stereotypes and other pervasive forms of the class bias that permeates schooling. Informed by scholarship on educational risk within the intersecting contexts of classism, racism, and other forms of institutional injustice, and mindful of lessons learned over two decades of community-driven, equity-focused educational activism in Toronto, Canada, I recommend that educators adopt a series of anti-classist principles in their work by pursuing strategies ranging from changing how we recruit, educate, and mentor teachers, to critiquing and correcting biased learning materials, to developing robust school board human rights policies. If these recommendations were to be implemented, working-class students would be far more likely to realize their right to socioeconomically just, meaningful, and high-quality schooling.
Socialization 'upside down'. When the child as actor enters the stage in socialization perspective;What happens, if two competing theoretical paradigms on childhood are brought together? More precisely: what happens if childhood sociological concepts are transferred into a model of socialization that the new sociology of childhood wanted to challenge once? Initially, it is not problematic to include the two concepts generational order and the child as actor into this draft paradigm which attempts to conceive the preparation of children and adolescents for their future participation in society. A socialization model that is revised in such a way, though, implies a shifted view on growing up and on a most central topic of socialization research: the dependency of educational opportunities on social background. Some results of educational research, however, fit into this new image. The here developed theoretical approach is used for the interpretation of a structural equation model, referring to data from the authors' own research - a survey with third graders.
Insight Schoolboys' Worldview - Educational Inequalities and Cultural Studies;The figure of the secondary schoolboys reflects debates about educational inequality and educational poverty. In the process it is revealed that a lack of attention is paid to issues concerning practices and perspectives, orientations and self-images that culturally influence the strategies for action of those socially disadvantaged adolescents. Paul Willis' ethnography Learning to Labour is one of the few studies that takes as it area of investigation the secondary schoolboys' worldview. It not only offers explanations on the issue of the reproduction of educational inequalities past and present but furthermore informs like no other study to date about the educational and scholastic sociological potential of Cultural Studies.
Biographical orientations of working class pupils in their decision to study at university;"This article builds on studies that see educational inequality as a result of socialization. The focus is on processes of educational intergenerational mobility. With the help of biographical interviews and the documentary method, the article reconstructs practical orientation patterns in the decision to study at university. It shows how class-specific barriers can be overcome on the basis of biographical experience. Four types of educational orientation were found which led to the decision to study at university in spite of a low educational background in the family of origin; climbing up the social ladder (1); undisputed educational aspirations (2); opportunity orientation (3); focus on one's personal interest in a topic (4)."
Educational Inequality in Female Cancer Mortality in Korea;We evaluated the influence of socioeconomic factors on female cancer mortality using death data from the Cause of Death Statistics and the Korean Population and Housing Census databases collected in 2001, 2006, and 2011. We estimated Relative Index of Inequality (RII) of female cancer mortality using Poisson regression analysis. RII greater than 1 indicates increased mortality risk for women at the lowest educational level compared with women at the highest educational level. The RII for cervical cancer mortality was persistently greater than 1 for the entire study period, with a gradual increase over time. Subgroup analysis stratified by age (25-44 and 45-64 yr) revealed that younger women had increased RIIs of mortality due to cervical cancer and ovarian cancer during the entire study period. Older women had higher RII only for cervical cancer mortality, but the value was much lower than that for younger women. The RII for breast cancer mortality was greater than 1 for younger women since 2006. In conclusion, socioeconomic inequality in female cancer mortality has persisted for the last decade in Korea, which was most evident for cervical cancer, and for younger women.
The Nexus of Income Gap, Economic Growth and Educational Inequality in China;This paper incorporates distribution-lag model into a system of equations to study the nexus of income inequality, economic growth and education in China. The major findings are: (1) Income inequality has negative effect on economic growth, and economic growth will in turn be helpful to narrow the income gap. Therefore, controlling the income gap is conducive to economic growth and in turn conducive to narrowing the income gap, in this way the goal that equality and growth develop coordinately may be achieved.(2) the income distribution inequality leads to educational inequality, but the lessening of educational inequality has not promoted the narrowing of the gap in income distribution, a virtuous circle between educational equality and income distribution equality, has not formed spontaneously. To make education, economic growth, income distribution into an endogenous nice track, a series of reforms, policies and measures are needed, to solve such kind of problems as unreasonable labor market structure, urban and rural variations in returns to schooling and unreasonable education investment structure.
Welfare state retrenchment and increasing mental health inequality by educational credentials in Finland: a multicohort study;Objectives: Epidemiological studies have shown an association between educational credentials and mental disorders, but have not offered any explanation for the varying strength of this association in different historical contexts. In this study, we investigate the education-specific trends in hospitalisation due to psychiatric disorders in Finnish working-age men and women between 1976 and 2010, and offer a welfare state explanation for the secular trends found. Setting: Population-based setting with a 25% random sample of the population aged 30-65 years in 7 independent consecutive cohorts (1976-1980, 1981-1985, 1986-1990, 1991-1995, 1996-2000, 2001-2005, 2006-2010). Participants: Participants were randomly selected from the Statistics Finland population database (n=2 865 746). These data were linked to diagnosis-specific records on hospitalisations, drawn from the National Hospital Discharge Registry using personal identification numbers. Employment rates by educational credentials were drawn from the Statistics Finland employment database. Primary and secondary outcome measures: Hospitalisation and employment. Results: We found an increasing trend in psychiatric hospitalisation rates among the population with only an elementary school education, and a decreasing trend in those with higher educational credentials. The employment rate of the population with only an elementary school education decreased more than that of those with higher educational credentials. Conclusions: We propose that restricted employment opportunities are the main mechanism behind the increased educational inequality in hospitalisation for psychiatric disorders, while several secondary mechanisms (lack of outpatient healthcare services, welfare cuts, decreased alcohol duty) further accelerated the diverging long-term trends. All of these inequality-increasing mechanisms were activated by welfare state retrenchment, which included the liberalisation of financial markets and labour markets, severe austerity measures and narrowing down of public sector employment commitment.
Neoliberalization of education in Brazil: the impact of cursinhos and the private sector on pedagogical practices and access to university;The normalization of a profitable industry of preparatory courses (cursinhos) for the Brazilian university entrance exams vestibular and ENEM contributes to one more access barrier to higher education, in addition to factors such as race and class. The case study of the cursinho industry in the city of Goiania, holder of the highest Gini coefficient of Latin America, demonstrates how cursinho institutions are perceived as a determinant factor to access public universities and have contributed to social and educational inequality. The cursinho industry is shown to originate in the advancement of the human capital paradigm as well as the continuous reliance on the private sector to access services that are otherwise neglected or made precarious by the state. This issue is examined through a critique of neoliberalism and a Marxist critical pedagogical perspective to examine the relationship between the private sector of education and pedagogical practices in Brazil.
Inequality in educational attainment and expectation: evidence from the China Family Panel Studies;This article studies educational inequalities in China by measuring both educational attainment and educational expectations using the 2010 nationally representative data from the China Family Panel Study. We find that educational inequalities have increased over the past several decades, and these inequalities are mainly reflected in the widening gaps in higher education between rural and urban residents. This is true for both educational attainment and expectations. Because parental education level is another significant factor affecting both educational attainment and expectations, imminent measures are needed to stop the vicious cycle of translating existing educational inequalities into larger inequalities in later generations.
Contribution of Human Capital towards Economic Growth in China;
What are the causes of educational inequality and of its evolution over time in Europe? Evidence from PISA;This paper provides evidence on the sources of differences in inequality in educational scores and their evolution over time in four European countries. Using Programme for International Student Assessment data from the 2000 and the 2006 waves, the paper shows that inequality decreased in Germany and Spain (two 'decentralised' schooling systems), whilst it increased in France and Italy (two 'centralised' systems). The decomposition exercise shows that educational inequality not only does reflect the background related inequality, but also schools' characteristics especially. These characteristics are responsible for the observed evolution over time of inequality.
Educational choice and risk preferences: How important is relative vs. individual risk preference?;The primary goal of this article is to examine the influence of relative vs. individual risk preference in educational choice. To do so, we discuss relative risk preference in prospect theory and in sociological models of educational choice and debate the notable but widely neglected importance of individual risk preferences for educational plans and decisions. We analyze these different forms of risk preference and demonstrate how they influence the intentions for further education of students attending Gymnasium, the academically oriented secondary school track in Germany. Using data collected from the German Socio-Economic Panel Study (SOEP) youth questionnaire in the years 2003 to 2012, we find not only that students from a higher socio-economic background are less sensitive to their school performance but also that their individual risk preferences are completely irrelevant to their educational plans. The opposite applies to students from a lower socio-economic background: the more risk-averse they are, the less likely they are to opt for a university degree. Most importantly, we find support for the notion of relative risk-seeking in upper social classes and relative risk aversion in lower classes.
What Happened to Educational Equality? Tracing the Demise of Presidential Rhetoric on Racial Inequality in Higher Education;This article asks why discussion of racial inequality in higher education is absent from presidential speeches, which helps us understand why it is absent from the public agenda. I find a decrease in presidential speech about race and education after the 1980 and 1984 elections. By analyzing Jimmy Carter and Ronald Reagan's rhetoric during those elections, we can see that Carter struggled to promote affirmative action and, instead, supported historically black colleges and universities (HBCUs). Reagan adopted Carter's arguments about HBCUs and used them to support his strategy to appeal to whites' and white ethnics' racial resentments. This dynamic led to a political stalemate: Democrats could not address educational inequality, distance themselves from Republicans, and appeal to majority whites. Therefore, presidents had no incentive to address inequality in higher education. While educational inequality still exists, it remains absent from presidential speeches.
CORRELATION OF HIGHER EDUCATION VALUES AND ITS APPROACHABILITY IN MODERN RUSSIA;The value of the higher education, its availability and prospects of development is one of serious problems of modern society. A number of research works show that education stops being the channel of social mobility. In particular, the higher education in modern society gradually becomes the instrument of reproduction of a social inequality. Besides, this process is followed by transformation of system of values of people deprived of access to a quality higher education. This results in the growth of ressentiment of moods and social tension.
Hidden Gains: Effects of Early US Compulsory Schooling Laws on Attendance and Attainment by Social Background;Research on early compulsory schooling laws finds minimal effects on attendance but fails to investigate heterogeneous effects. Similarly, research proposes limited contexts in which expansion policies can increase equality but has difficulty separating policy and cohort effects. Capitalizing on within-country variation in timing of early compulsory laws, passed 1852 to 1918, I ask whether they improved equality of school attendance or educational attainment by class, nativity, and race. Based on census data, compulsory laws increased equality of attendance and attainment, particularly among young men in the North, where the laws reduced class and race gaps by over 20%. Early compulsory schooling laws provided hidden gains, missed in previous analyses, suggesting policies that raise minimum schooling can increase educational equality in certain contexts.
Social origin, conscientiousness, and school grades: Does early socialization of the characteristics orderliness and focus contribute to the reproduction of social inequality?;"Among a child's skills and competencies, conscientiousness has been shown to be one of the most important predictors of school performance and later academic achievement. We refer this insight to the social reproduction of social inequality: Is socialization of personality characteristics in the parental home a significant mechanism that contributes to a child's life chances? Using school grades as the outcome measure, we combine different pathways toward their achievement: the impact of a child's conscientiousness on school grades, parental conscientiousness and parental stratification as sources for the differential conscientiousness of children, and the mediation of this interrelationship through different parenting styles. To date, almost no research has been conducted which integrates the unequal formation of personality and its consequences regarding life chances and compares it with the respective influences of social origin. Moreover, we add to existing research in social reproduction the distinction between different facets of conscientiousness. We show that it allows for more precise predictions of academic achievement than looking at the highly aggregated Big Five personality traits; moreover, these facets can be much better linked to the established body of sociological stratification theory. We combine data from the German Socio-Economic Panel (SOEP) and the related Familien in Deutschland (FiD) study involving children 9-10 years of age and their parents and households. Using structural equation modeling (SEM), we found theoretical and empirical evidence that only the focus facet and not the orderliness facet is highly positively correlated with school grades even more than indicators of social background. Our main hypothesis that conscientiousness, specifically the facet focus, acts as one transmission belt between social background and school grades was confirmed. (C) 2014 International Sociological Association Research Committee 28 on Social Stratification and Mobility. Published by Elsevier Ltd. All rights reserved."
The Legitimation of Inequality: Psychosocial Dispositions, Education, and Attitudes toward Income Inequality in China;Why people of lower socioeconomic status often support conservative economic policies has been one of the most intriguing puzzles for sociologists. This study tackles this paradox and presents a social psychological explanation that considers the effect of two kinds of psychosocial dispositions-authoritarianism and social dominance orientation-on attitudes toward economic inequality. Using two nationally representative Chinese social surveys and using structural equation modeling for empirical analysis, this article demonstrates that stark rural-urban income disparity in China resulted in large regional-educational inequality and that lower educational levels in disadvantaged areas led to residents' conservative psychosocial dispositions. This article sheds light on a previously neglected social psychological mechanism of political attitude formation and shows how such a mechanism is embedded in macro-institutional contexts.
Unequal returns to academic credentials as a hidden dimension of race and class inequality in American college enrollments;This study asks whether growing access to academic credentials for students from disadvantaged groups will lead to a decrease in the value of those credentials for these groups in college enrollments. Drawing on credentialing theory and the concept of adaptive social closure, I argue that as certain academic credentials become democratized (i.e., more accessible to disadvantaged students), their value decreases for students from disadvantaged race and class groups at the same time as it increases for students from privileged race and class groups. To test this idea, I use data from two cohorts of American high school graduates to estimate changes in the educational payoff of participation in the Advanced Placement (AP) program for students across racial and social class groups. The results show that at the same time as students from disadvantaged groups gained wider access to the AP program, its effect on their rates of college enrollment declined. During the same time period, the AP effect on the rates of college enrollment for students from privileged groups increased. I conclude that unequal returns to academic credentials for privileged and disadvantaged students represent a hidden dimension of race and class inequality in American college enrollments. Moreover, the results demonstrate the possibility that as access to an academic credential democratizes, as is the case with the AP program, privileged groups are better able to insulate themselves from the negative effects of credential inflation. (C) 2014 International Sociological Association Research Committee 28 on Social Stratification and Mobility. Published by Elsevier Ltd. All rights reserved.
Horizontal inequalities in children's educational outcomes in Ethiopia;We go beyond previous studies of vertical inequality in Ethiopia, by investigating ethnic group-based, or horizontal, educational inequality. Currently, there are no known studies of differential schooling patterns across cultural groups in Ethiopia. The research draws on the Young Lives prospective longitudinal study of 929 children in later childhood. We investigate the extent to which ethnic group differences in schooling participation and progression can be explained by individual differences in socio-economic status. The findings show that poor educational participation and progression remain challenges for certain minority ethnic groups. Household wealth helps to explain the effect of ethnicity on educational outcomes. However, it cannot fully account for the ethnic gap. We conclude that conventional research, which emphasizes addressing individual differences in educational outcomes, or vertical inequalities, may downplay the role of cultural group-based inequalities in children's opportunities to learn. (C) 2014 Elsevier Ltd. All rights reserved.
Family Socioeconomic Status, Peers, and the Path to College;Drawing on the primary/secondary effects perspective of educational inequality, this mixed methods study investigated connections between high school students' trajectories through college preparatory course work and their relationships with parents and peers as a channel in the intergenerational transmission of socioeconomic inequality. Growth curve and multilevel analyses of national survey and transcript data revealed that having college-educated parents differentiated students' enrollment in advanced course work at the start of high school and that this initial disparity was stably maintained over subsequent years. During this starting period of high school, exposure to school-based peer groups characterized by higher levels of parent education appeared to amplify these course work disparities between students with and without college-educated parents. Ethnographic data from a single high school pointed to possible mechanisms for these patterns, including the tendency for students with college-educated parents to have more information about the relative weight of grades, core courses, and electives in college going and for academically relevant information from school peers with college-educated parents to matter most to students' course work when it matched what was coming from their own parents.
Choosing schools: explorations in post-primary school choice in an urban Irish working class community;This paper examines post-primary school choice processes in the urban Irish working-class community of Portown. Here, there is an awareness of hegemonic neoliberal ideals and how school choice becomes a significantly classed space characterised by market ideologies and structural inequality. This critical ethnography explored the world through participant observation, semi-structured interviews over a 3-year period. The data examined here are drawn specifically from investigations into school choice processes. It deploys identity theories as thinking tools to examine the classed nature of engagement with school choice markets. The findings delineate three distinct groups of choosers in this school community: passive transitioners, active choosers and second-schoolers. The findings of the study reveal the entwined and co-constructed nature of identity and social class as well as examining the role played by school choices and differential access to economic, cultural and social resources in these processes.
Diversity and complementarity of multi-agent models in the social sciences;Multi-agent systems have been used for fifteen years to simulate the dynamics of social phenomena. They help conceptualize interactions between an organized set of agents and to explore the structures that emerge through the formalization of complex situations where heterogeneous agents operate at various levels. This paper presents and discusses a framework of thought which articulates the relevant fields (empirical, conceptual, model) in a general way, and in the case of multi-agent systems. It then develops an analytical framework to capture the various uses of these systems, exploring in particular the methodological opposition between parsimonious models (KISS) and descriptive models (KIDS), which in fact reflect different stages in scientific investigation. Finally, it uses this framework and grid to analyse several examples from sociology, economics and geography (residential segregation, educational inequality, the emergence of norms, market operation, urban hierarchy) and concludes with methodological proposals based on an abductive approach to the use of multi-agent systems in social science.
Learning in a Burning House: Educational Inequality, Ideology, and (Dis)integration;
On the Relationship between Innovation and Wage Inequality: New Evidence from Canadian Cities;In this article, we examine the link between innovation and earnings inequality across Canadian cities over the 1996-2006 period. We do so using a novel data set that combines information from the Canadian long-form census and the United States Patent and Trademark Office. The analysis reveals that there is a positive relationship between innovation and inequality: cities with higher levels of innovation have more unequal distributions of earnings. Other factors influencing differences in inequality include city size, manufacturing and government employment, the percentage of visible minority in an urban population, and educational inequality. These results are robust to the use of different measures of inequality, innovation, alternative specifications, and instrumental variables estimations. Questions are thus raised about how the benefits of innovation are distributed in society and the long-term sustainability of such trends.
Educational Aspirations and Attitudes over the Business Cycle;UK policy debate has recently focused on the role of young people's aspirations and attitudes in raising educational attainment. We use the youth component of the British Household Panel Survey to examine how educational attitudes and aspirations among 11- to 15-year-olds vary with the local unemployment rate. We find that children who have highly educated parents with positive educational attitudes react more positively to low labour demand than those from less educated families with negative educational attitudes. This reduces social mobility and increases persistence in educational inequality for a cohort growing up in a recession.
Aspirations, education and inequality in England: insights from the Effective Provision of Pre-school, Primary and Secondary Education Project;Educational and occupational aspirations have become an important reference point in policy debates about educational inequality. Low aspirations are presented as a major barrier to closing educational attainment gaps and increasing levels of social mobility. Our paper contributes to this on-going debate by presenting data on the educational aspirations of students from the Effective Provision of Pre-School, Primary and Secondary Education Project in England. We analyse factors that help predict students holding high aspirations. Our findings reveal generally high aspirations across all students but also differences by income group and other background factors. We evaluate the significance of these findings for the existing literature and public policy discussions about the importance of raising educational aspirations. In particular, we question the way in which low aspirations are framed by policy-makers as a major problem in debates around educational inequality.
Universal patterns or the tale of two systems? Mathematics achievement and educational expectations in post-socialist Europe;Although communist ideology claimed to destroy former class stratification based on labour market capitalist relationships, de facto during socialism one social class hierarchy was substituted for another that was equally unequal. The economic transition during the 1990s increased stratification by wealth, which affected educational inequality. This study examines the relationships among parental education, gender, educational expectations and mathematics achievement of youths in five post-socialist Eastern European countries, comparing them with three Western countries. We employed the 8th-grade data from the Trends in International Mathematics and Science Study (TIMSS) 1995 and 2007. The findings point to the universal associations between parental education and student outcomes, whereas gender comparisons present interesting East-West differences. The theoretical and policy implications of these findings are discussed.
No association found between cardiovascular mortality, and job demands and decision latitude: Experience from the Vasterbotten Intervention Programme in Sweden;The current prospective study with the longest follow-up period in Northern Sweden aims to investigate the association between job demands and decision latitude and cardiovascular disease (CVD) mortality. Further, we aim to assess the effect of conventional risk factors (i.e., body mass index, alcohol consumption, physical activity, marital status, education and smoking) on the association between job demands and decision latitude and CVD mortality. The data originated from the Linnaeus database, available at the Center for Population Studies, Umea University, Sweden. A cohort of men and women aged 40, 50 and 60 years were recruited from the Vasterbotten Intervention Programme. Deaths due to stroke and myocardial infarction at the end of the follow up are considered the outcome. Baseline job characteristics were defined by the Swedish version of the Karasek demand/control model. Statistical methods include proportional Cox hazard modeling and Relative Excess Risk due to Interaction (RERI) to assess interactions. The findings from this study did not support the association between job demands and decision latitude and CVD mortality. Instead, conventional risk factors were found stronger predictors, most evidently education differentials were associated with CVD mortality. We know from previous research that the greater the attenuation of the gradient after adjustment for a given risk factor, the greater the potential to reduce educational inequality via interventions that target this factor. Based on the present findings of the experience in Vasterbotten, further research is needed to identify other risk factors besides job strain and its components that would reduce the socioeconomic gradient in CVD mortality. (C) 2014 Elsevier Ltd. All rights reserved.
Educational and income inequality in Europe, ca. 1870-2000;In this paper, we revisit the relationship between educational and income inequalities in a historical perspective, using a newly developed annual dataset of average years of education in Europe. Theoretically one would expect a reduction in educational inequality should, given the positive correlation between education level and income, initially increase and then, at a later stage, reduce income inequality. Testing for such a Kuznets-type relationship between educational and income inequalities yields an unexpected result: we find the expected inverse U-curve before the 1950s, but the relationship changes into a normal U-curve afterward. We explain this observation by a change in the trend of skill premium during the second half of the twentieth century due to an increased relative demand for skills, which contradicts the usual assumption of decreasing returns to education. Due to lack of appropriate wage data, we cannot directly capture this effect. Yet, once we use an instrumental variable estimation method to filter out the effect of the omitted skill premium, the expected inverse U-curve also appears for the latter decades of the twentieth century.
A new dataset on educational inequality;This paper describes a new dataset, in which measures of educational level and inequality were collected for 48 countries over 13 5-year birth cohorts. Drawing on four representative international surveys (ess, eu-silc, ials and issp), we collected measures of individual educational attainment and aggregated them to generate synthetic indices of educational level and dispersion by countries and birth cohorts. The paper provides a detailed description of the procedures and methodologies adopted to build the new dataset, analyses the validity and consistency of the measures across surveys and discusses the relevance of these data for future research.
The Granger-causality between income and educational inequality: a spatial cross-regressive VAR framework;This paper tests the causal processes between income and educational inequality within regions of the European Union, using a spatial cross-regressive VAR framework. The results show that there is a heterogeneous causality from income inequality to educational inequality and vice versa, and interregional income and educational externalities are relevant to this causality. This finding raises potentially interesting economic policy implications.
Social Background and PhDs: How Does the Educational Background of Parents Affect the Likelihood of Entering Doctoral Studies?;Based on a representative longitudinal survey among graduates, this article explores the relationship between parents' educational background and the likelihood of entering into doctoral studies. Subsequently, possible processes and mechanisms that may account for the effects of social background are explored. Findings indicate that the likelihood of beginning doctoral studies significantly varies with the parents' educational background. For the most part, this finding can be explained by differences in the choice of field of study, by performance differences, and by differences in the extent of academic integration during undergraduate studies.
Two Aspects of the Rural-Urban Divide and Educational Stratification in China: A Trajectory Analysis;Contextualized in China's social change of the past half-century, this article conceptualizes the two aspects of China's rural-urban divide in educational inequality the household registration system (hukou) assigns people to a hierarchy, and the rural-urban schooling system institutionalizes unequal resource distribution and diverse school mission. To test a Chinese version of the maximally maintained inequality (MMI) hypothesis, we capitalize on the individual educational history data from the 2008 Chinese General Social Survey (CGSS) and use growth mixture modeling to estimate the differential effects of the two aspects of rural-urban divide on educational inequality in China. Findings indicate that (1) the hukou system places rural-hukou people at the very bottom of educational stratification, (2) the penalty of attending rural pretertiary school increases with educational stages, and (3) there is a cumulative disadvantage of rural hukou and rural school. Overall, our findings attest to the Chinese-version of MMI and inequality reproduction.
Expansion of schooling and educational inequality in Europe: the educational Kuznets curve revisited;This article analyses the relationship between schooling expansion and educational inequality in a panel of developed countries over different birth cohorts. We extend previous literature by exploiting the longitudinal dimension of our data and by focussing on different measures of inequality. Using either a Gini or a Theil measure of inequality, we find evidence that at higher average levels of education further increases are associated with rising inequality. The inverted-U Kuznets curve appears to depend on using the standard deviation as the measure of inequality. We also discuss how educational policies may influence educational inequality and find that the length of compulsory education affects inequality only through its effect on average education, whilst school tracking shapes inequality independently of the level of education.
Gender Inequalities in the Education of the Second Generation in Western Countries;Drawing on comparative analyses from nine Western countries, we ask whether local-born children from a wide range of immigrant groups show patterns of female advantage in education that are similar to those prevalent in their host Western societies. We consider five outcomes throughout the educational career: test scores or grades at age 15, continuation after compulsory schooling, choice of academic track in upper-secondary education, completion of upper secondary, and completion of tertiary education. Despite great variation in gender gaps in education in immigrants' origin countries (with advantages for males in many cases), we find that the female advantage in education observed among the majority population is usually present among second-generation immigrants. We interpret these findings in light of ideas about gender role socialization and immigrant selectivity.
An analysis of education inequality in China;"This article analyzes both the current situation regarding education inequality in China, and its formation mechanisms. Policies promoting education have lead to remarkable progress in educational attainment, and also effectively decreased educational inequality. However, substantial inequalities in educational attainment remain, even though sustainable progress has been realized. Decomposition results using the Gini coefficient and Shapley value approach based on regression analysis indicate that the greatest contributing factors to educational inequality involve the urban-rural and social stratification divisions. Moreover, the household register system which divides city and country, as well as increasing income inequality is deepening institutional barriers and stratum differentiation. Though gender and regional gaps have been reduced significantly, the population residing in economically disadvantaged areas, especially females, still warrants social concern. In addition, age related decomposition results indicate that increasing educational attainment for the young plays a key role in reducing education inequality. At last, we argue that more educational investment should be allocated to disadvantaged groups and lower income groups; especially eliminating some institutional barriers such as the hukou system, unequal distribution of good quality educational resources, and so on. (C) 2014 Elsevier Ltd. All rights reserved."
Independent Freshman Admission and Educational Inequality in the Access to Elite Higher Education Evidence from Peking University;Over the past decade, China has undertaken a significant institutional reform of its admission system in elite higher education (namely, Independent Freshman Admission, IFA), adopting a multistage selection strategy characterized by recommendation and interviews as an alternative channel of admission to the national college entrance examination (gaokao). Using IFA administrative data from Peking University, we reveal the mechanism of educational inequality through criterion transformations from standard test scores to comprehensive evaluations on competence. Significant associations were found between students' socioeconomic status origins, prior academic credentials, and whether they passed the selection process. This study contributes a unique and representative case of Chinese elite universities explaining why privileged groups maintained their advantages in this reform as well as in a rapidly expanded system of higher education. It also provides a better understanding of social stratification and elite reproduction in contemporary China.
